LGA_CODE_2021,Gender,Gender Value,Age - Male,Age - Male Value,Age - Female,Age - Female Value,Age - Person,Age - Person Value,Indigenous Gender,Indigenous Gender Value,Relationship Type,Relationship Type Value,Couple Family Kids Y N,Couple Family Kids Y N Value
LGA63210,Female,3216.0,,,,,,,,,,,,
LGA63410,Female,774.0,,,,,,,,,,,,
LGA63610,Female,20669.0,,,,,,,,,,,,
LGA63810,Female,6376.0,,,,,,,,,,,,
LGA64010,Female,35868.0,,,,,,,,,,,,
LGA64210,Female,10578.0,,,,,,,,,,,,
LGA64610,Female,6940.0,,,,,,,,,,,,
LGA64810,Female,8494.0,,,,,,,,,,,,
LGA65010,Female,3225.0,,,,,,,,,,,,
LGA65210,Female,1239.0,,,,,,,,,,,,
LGA65410,Female,7345.0,,,,,,,,,,,,
LGA65610,Female,2054.0,,,,,,,,,,,,
LGA65810,Female,12781.0,,,,,,,,,,,,
LGA69499,Female,616.0,,,,,,,,,,,,
LGA69799,Female,0.0,,,,,,,,,,,,
LGA70200,Female,13309.0,,,,,,,,,,,,
LGA70420,Female,3131.0,,,,,,,,,,,,
LGA70540,Female,77.0,,,,,,,,,,,,
LGA70620,Female,1788.0,,,,,,,,,,,,
LGA70700,Female,615.0,,,,,,,,,,,,
LGA71000,Female,40321.0,,,,,,,,,,,,
LGA71150,Female,124.0,,,,,,,,,,,,
LGA71300,Female,4421.0,,,,,,,,,,,,
LGA72200,Female,4665.0,,,,,,,,,,,,
LGA72300,Female,9712.0,,,,,,,,,,,,
LGA72330,Female,2680.0,,,,,,,,,,,,
LGA72800,Female,18807.0,,,,,,,,,,,,
LGA73600,Female,3202.0,,,,,,,,,,,,
LGA74050,Female,1193.0,,,,,,,,,,,,
LGA74550,Female,1375.0,,,,,,,,,,,,
LGA74560,Female,199.0,,,,,,,,,,,,
LGA74660,Female,3086.0,,,,,,,,,,,,
LGA74680,Female,1486.0,,,,,,,,,,,,
LGA79399,Female,3210.0,,,,,,,,,,,,
LGA79499,Female,1675.0,,,,,,,,,,,,
LGA79799,Female,15.0,,,,,,,,,,,,
LGA89399,Female,229869.0,,,,,,,,,,,,
LGA89499,Female,273.0,,,,,,,,,,,,
LGA89799,Female,0.0,,,,,,,,,,,,
LGA99399,Female,1288.0,,,,,,,,,,,,
LGA99499,Female,4.0,,,,,,,,,,,,
LGA99799,Female,0.0,,,,,,,,,,,,
LGA10050,Male,27087.0,,,,,,,,,,,,
LGA10180,Male,14005.0,,,,,,,,,,,,
LGA10250,Male,22271.0,,,,,,,,,,,,
LGA10300,Male,1116.0,,,,,,,,,,,,
LGA10470,Male,21857.0,,,,,,,,,,,,
LGA10500,Male,87327.0,,,,,,,,,,,,
LGA10550,Male,17628.0,,,,,,,,,,,,
LGA10600,Male,6423.0,,,,,,,,,,,,
LGA10650,Male,4261.0,,,,,,,,,,,,
LGA10750,Male,197876.0,,,,,,,,,,,,
LGA10800,Male,2790.0,,,,,,,,,,,,
LGA10850,Male,3721.0,,,,,,,,,,,,
LGA10900,Male,37865.0,,,,,,,,,,,,
LGA10950,Male,1240.0,,,,,,,,,,,,
LGA11150,Male,1164.0,,,,,,,,,,,,
LGA11200,Male,676.0,,,,,,,,,,,,
LGA11250,Male,8565.0,,,,,,,,,,,,
LGA11300,Male,19657.0,,,,,,,,,,,,
LGA11350,Male,17313.0,,,,,,,,,,,,
LGA11400,Male,6851.0,,,,,,,,,,,,
LGA11450,Male,58587.0,,,,,,,,,,,,
LGA11500,Male,86646.0,,,,,,,,,,,,
LGA11520,Male,42959.0,,,,,,,,,,,,
LGA11570,Male,186002.0,,,,,,,,,,,,
LGA11600,Male,1527.0,,,,,,,,,,,,
LGA11650,Male,167980.0,,,,,,,,,,,,
LGA11700,Male,876.0,,,,,,,,,,,,
LGA11720,Male,32030.0,,,,,,,,,,,,
LGA11730,Male,27064.0,,,,,,,,,,,,
LGA11750,Male,2062.0,,,,,,,,,,,,
LGA11800,Male,38010.0,,,,,,,,,,,,
LGA12000,Male,2166.0,,,,,,,,,,,,
LGA12150,Male,1865.0,,,,,,,,,,,,
LGA12160,Male,5672.0,,,,,,,,,,,,
LGA12350,Male,6316.0,,,,,,,,,,,,
LGA12380,Male,121502.0,,,,,,,,,,,,
LGA12390,Male,27139.0,,,,,,,,,,,,
LGA12700,Male,4761.0,,,,,,,,,,,,
LGA12730,Male,4170.0,,,,,,,,,,,,
LGA12750,Male,19892.0,,,,,,,,,,,,
LGA12850,Male,102874.0,,,,,,,,,,,,
LGA12870,Male,6429.0,,,,,,,,,,,,
LGA12900,Male,4597.0,,,,,,,,,,,,
LGA12930,Male,75024.0,,,,,,,,,,,,
LGA12950,Male,2122.0,,,,,,,,,,,,
LGA13010,Male,4409.0,,,,,,,,,,,,
LGA13310,Male,16141.0,,,,,,,,,,,,
LGA13340,Male,5657.0,,,,,,,,,,,,
LGA13450,Male,13591.0,,,,,,,,,,,,
LGA13550,Male,6438.0,,,,,,,,,,,,
LGA13660,Male,2447.0,,,,,,,,,,,,
LGA13800,Male,33461.0,,,,,,,,,,,,
LGA13850,Male,1448.0,,,,,,,,,,,,
LGA13910,Male,9469.0,,,,,,,,,,,,
LGA14000,Male,74360.0,,,,,,,,,,,,
LGA14100,Male,6597.0,,,,,,,,,,,,
LGA14170,Male,89169.0,,,,,,,,,,,,
LGA14220,Male,8780.0,,,,,,,,,,,,
LGA14300,Male,3664.0,,,,,,,,,,,,
LGA14350,Male,15426.0,,,,,,,,,,,,
LGA14400,Male,11220.0,,,,,,,,,,,,
LGA14500,Male,59850.0,,,,,,,,,,,,
LGA14550,Male,4648.0,,,,,,,,,,,,
LGA14600,Male,3046.0,,,,,,,,,,,,
LGA14650,Male,104311.0,,,,,,,,,,,,
LGA14700,Male,19305.0,,,,,,,,,,,,
LGA14750,Male,5643.0,,,,,,,,,,,,
LGA14850,Male,21758.0,,,,,,,,,,,,
LGA14870,Male,10529.0,,,,,,,,,,,,
LGA14900,Male,116163.0,,,,,,,,,,,,
LGA14920,Male,3789.0,,,,,,,,,,,,
LGA14950,Male,1649.0,,,,,,,,,,,,
LGA15050,Male,43917.0,,,,,,,,,,,,
LGA15240,Male,47086.0,,,,,,,,,,,,
LGA15270,Male,12945.0,,,,,,,,,,,,
LGA15300,Male,6376.0,,,,,,,,,,,,
LGA15350,Male,13033.0,,,,,,,,,,,,
LGA15520,Male,6409.0,,,,,,,,,,,,
LGA15560,Male,1751.0,,,,,,,,,,,,
LGA15650,Male,8397.0,,,,,,,,,,,,
LGA15700,Male,9937.0,,,,,,,,,,,,
LGA15750,Male,6397.0,,,,,,,,,,,,
LGA15800,Male,2823.0,,,,,,,,,,,,
LGA15850,Male,3218.0,,,,,,,,,,,,
LGA15900,Male,82975.0,,,,,,,,,,,,
LGA15950,Male,32443.0,,,,,,,,,,,,
LGA15990,Male,128929.0,,,,,,,,,,,,
LGA16100,Male,2915.0,,,,,,,,,,,,
LGA16150,Male,21178.0,,,,,,,,,,,,
LGA16200,Male,7154.0,,,,,,,,,,,,
LGA16260,Male,128734.0,,,,,,,,,,,,
LGA16350,Male,107583.0,,,,,,,,,,,,
LGA16380,Male,41576.0,,,,,,,,,,,,
LGA16400,Male,37059.0,,,,,,,,,,,,
LGA16490,Male,31861.0,,,,,,,,,,,,
LGA16550,Male,65376.0,,,,,,,,,,,,
LGA16610,Male,11631.0,,,,,,,,,,,,
LGA16700,Male,63042.0,,,,,,,,,,,,
LGA16900,Male,37265.0,,,,,,,,,,,,
LGA16950,Male,53719.0,,,,,,,,,,,,
LGA17000,Male,12659.0,,,,,,,,,,,,
LGA17040,Male,11169.0,,,,,,,,,,,,
LGA17080,Male,7504.0,,,,,,,,,,,,
LGA17100,Male,23365.0,,,,,,,,,,,,
LGA17150,Male,112561.0,,,,,,,,,,,,
LGA17200,Male,110615.0,,,,,,,,,,,,
LGA17310,Male,30906.0,,,,,,,,,,,,
LGA17350,Male,2948.0,,,,,,,,,,,,
LGA17400,Male,3334.0,,,,,,,,,,,,
LGA17420,Male,94657.0,,,,,,,,,,,,
LGA17550,Male,46804.0,,,,,,,,,,,,
LGA17620,Male,7112.0,,,,,,,,,,,,
LGA17640,Male,4314.0,,,,,,,,,,,,
LGA17650,Male,2883.0,,,,,,,,,,,,
LGA17750,Male,32883.0,,,,,,,,,,,,
LGA17850,Male,1516.0,,,,,,,,,,,,
LGA17900,Male,2663.0,,,,,,,,,,,,
LGA17950,Male,1266.0,,,,,,,,,,,,
LGA18020,Male,4616.0,,,,,,,,,,,,
LGA18050,Male,33273.0,,,,,,,,,,,,
LGA18100,Male,1847.0,,,,,,,,,,,,
LGA18200,Male,3869.0,,,,,,,,,,,,
LGA18250,Male,36400.0,,,,,,,,,,,,
LGA18350,Male,25313.0,,,,,,,,,,,,
LGA18400,Male,27032.0,,,,,,,,,,,,
LGA18450,Male,105616.0,,,,,,,,,,,,
LGA18500,Male,24952.0,,,,,,,,,,,,
LGA18710,Male,8500.0,,,,,,,,,,,,
LGA19399,Male,530.0,,,,,,,,,,,,
LGA19499,Male,6375.0,,,,,,,,,,,,
LGA19799,Male,0.0,,,,,,,,,,,,
LGA20110,Male,6562.0,,,,,,,,,,,,
LGA20260,Male,6273.0,,,,,,,,,,,,
LGA20570,Male,54740.0,,,,,,,,,,,,
LGA20660,Male,61405.0,,,,,,,,,,,,
LGA20740,Male,19834.0,,,,,,,,,,,,
LGA20830,Male,28035.0,,,,,,,,,,,,
LGA20910,Male,48378.0,,,,,,,,,,,,
LGA21010,Male,7052.0,,,,,,,,,,,,
LGA21110,Male,80517.0,,,,,,,,,,,,
LGA21180,Male,97491.0,,,,,,,,,,,,
LGA21270,Male,3186.0,,,,,,,,,,,,
LGA21370,Male,19105.0,,,,,,,,,,,,
LGA21450,Male,58269.0,,,,,,,,,,,,
LGA21610,Male,182041.0,,,,,,,,,,,,
LGA21670,Male,6650.0,,,,,,,,,,,,
LGA21750,Male,11224.0,,,,,,,,,,,,
LGA21830,Male,8112.0,,,,,,,,,,,,
LGA21890,Male,72162.0,,,,,,,,,,,,
LGA22110,Male,23948.0,,,,,,,,,,,,
LGA22170,Male,68038.0,,,,,,,,,,,,
LGA22250,Male,5314.0,,,,,,,,,,,,
LGA22310,Male,72223.0,,,,,,,,,,,,
LGA22410,Male,10052.0,,,,,,,,,,,,
LGA22490,Male,12776.0,,,,,,,,,,,,
LGA22620,Male,58884.0,,,,,,,,,,,,
LGA22670,Male,80293.0,,,,,,,,,,,,
LGA22750,Male,131854.0,,,,,,,,,,,,
LGA22830,Male,34021.0,,,,,,,,,,,,
LGA22910,Male,8156.0,,,,,,,,,,,,
LGA22980,Male,2857.0,,,,,,,,,,,,
LGA23110,Male,44694.0,,,,,,,,,,,,
LGA23190,Male,10010.0,,,,,,,,,,,,
LGA23270,Male,122013.0,,,,,,,,,,,,
LGA23350,Male,8586.0,,,,,,,,,,,,
LGA23430,Male,76656.0,,,,,,,,,,,,
LGA23670,Male,77940.0,,,,,,,,,,,,
LGA23810,Male,37817.0,,,,,,,,,,,,
LGA23940,Male,3923.0,,,,,,,,,,,,
LGA24130,Male,25353.0,,,,,,,,,,,,
LGA24210,Male,60324.0,,,,,,,,,,,,
LGA24250,Male,5012.0,,,,,,,,,,,,
LGA24330,Male,42713.0,,,,,,,,,,,,
LGA24410,Male,55688.0,,,,,,,,,,,,
LGA24600,Male,74423.0,,,,,,,,,,,,
LGA24650,Male,89280.0,,,,,,,,,,,,
LGA24780,Male,28040.0,,,,,,,,,,,,
LGA24850,Male,24921.0,,,,,,,,,,,,
LGA24900,Male,15234.0,,,,,,,,,,,,
LGA24970,Male,94841.0,,,,,,,,,,,,
LGA25060,Male,59191.0,,,,,,,,,,,,
LGA25150,Male,18641.0,,,,,,,,,,,,
LGA25250,Male,83446.0,,,,,,,,,,,,
LGA25340,Male,81681.0,,,,,,,,,,,,
LGA25430,Male,10105.0,,,,,,,,,,,,
LGA25490,Male,8592.0,,,,,,,,,,,,
LGA25620,Male,7822.0,,,,,,,,,,,,
LGA25710,Male,31101.0,,,,,,,,,,,,
LGA25810,Male,5989.0,,,,,,,,,,,,
LGA25900,Male,49702.0,,,,,,,,,,,,
LGA25990,Male,4000.0,,,,,,,,,,,,
LGA26080,Male,1550.0,,,,,,,,,,,,
LGA26170,Male,15117.0,,,,,,,,,,,,
LGA26260,Male,8126.0,,,,,,,,,,,,
LGA26350,Male,49893.0,,,,,,,,,,,,
LGA26430,Male,5687.0,,,,,,,,,,,,
LGA26490,Male,18604.0,,,,,,,,,,,,
LGA26610,Male,10748.0,,,,,,,,,,,,
LGA26670,Male,3166.0,,,,,,,,,,,,
LGA26700,Male,14384.0,,,,,,,,,,,,
LGA26730,Male,17033.0,,,,,,,,,,,,
LGA26810,Male,22995.0,,,,,,,,,,,,
LGA26890,Male,2012.0,,,,,,,,,,,,
LGA26980,Male,81917.0,,,,,,,,,,,,
LGA27070,Male,113834.0,,,,,,,,,,,,
LGA27170,Male,21064.0,,,,,,,,,,,,
LGA27260,Male,147444.0,,,,,,,,,,,,
LGA27350,Male,43993.0,,,,,,,,,,,,
LGA27450,Male,77188.0,,,,,,,,,,,,
LGA27630,Male,3327.0,,,,,,,,,,,,
LGA29399,Male,496.0,,,,,,,,,,,,
LGA29499,Male,5170.0,,,,,,,,,,,,
LGA29799,Male,36.0,,,,,,,,,,,,
LGA30250,Male,526.0,,,,,,,,,,,,
LGA30300,Male,2168.0,,,,,,,,,,,,
LGA30370,Male,7463.0,,,,,,,,,,,,
LGA30410,Male,1438.0,,,,,,,,,,,,
LGA30450,Male,160.0,,,,,,,,,,,,
LGA30760,Male,944.0,,,,,,,,,,,,
LGA30900,Male,227.0,,,,,,,,,,,,
LGA31000,Male,611598.0,,,,,,,,,,,,
LGA31750,Male,190.0,,,,,,,,,,,,
LGA31820,Male,48796.0,,,,,,,,,,,,
LGA31900,Male,8487.0,,,,,,,,,,,,
LGA31950,Male,244.0,,,,,,,,,,,,
LGA32080,Male,82335.0,,,,,,,,,,,,
LGA32250,Male,1104.0,,,,,,,,,,,,
LGA32260,Male,14983.0,,,,,,,,,,,,
LGA32270,Male,14529.0,,,,,,,,,,,,
LGA32310,Male,5872.0,,,,,,,,,,,,
LGA32330,Male,578.0,,,,,,,,,,,,
LGA32450,Male,2062.0,,,,,,,,,,,,
LGA32500,Male,2422.0,,,,,,,,,,,,
LGA32600,Male,139.0,,,,,,,,,,,,
LGA32750,Male,141.0,,,,,,,,,,,,
LGA32770,Male,695.0,,,,,,,,,,,,
LGA32810,Male,6267.0,,,,,,,,,,,,
LGA33100,Male,384.0,,,,,,,,,,,,
LGA33200,Male,734.0,,,,,,,,,,,,
LGA33220,Male,54340.0,,,,,,,,,,,,
LGA33360,Male,32221.0,,,,,,,,,,,,
LGA33430,Male,303424.0,,,,,,,,,,,,
LGA33610,Male,5165.0,,,,,,,,,,,,
LGA33620,Male,26410.0,,,,,,,,,,,,
LGA33800,Male,5559.0,,,,,,,,,,,,
LGA33830,Male,505.0,,,,,,,,,,,,
LGA33960,Male,113229.0,,,,,,,,,,,,
LGA33980,Male,12383.0,,,,,,,,,,,,
LGA34420,Male,519.0,,,,,,,,,,,,
LGA34530,Male,20256.0,,,,,,,,,,,,
LGA34570,Male,335.0,,,,,,,,,,,,
LGA34580,Male,20384.0,,,,,,,,,,,,
LGA34590,Male,170313.0,,,,,,,,,,,,
LGA34710,Male,1806.0,,,,,,,,,,,,
LGA34770,Male,61201.0,,,,,,,,,,,,
LGA34800,Male,452.0,,,,,,,,,,,,
LGA34830,Male,215.0,,,,,,,,,,,,
LGA34860,Male,6397.0,,,,,,,,,,,,
LGA34880,Male,12086.0,,,,,,,,,,,,
LGA35010,Male,232832.0,,,,,,,,,,,,
LGA35250,Male,494.0,,,,,,,,,,,,
LGA35300,Male,9653.0,,,,,,,,,,,,
LGA35600,Male,1913.0,,,,,,,,,,,,
LGA35670,Male,439.0,,,,,,,,,,,,
LGA35740,Male,27341.0,,,,,,,,,,,,
LGA35760,Male,5094.0,,,,,,,,,,,,
LGA35780,Male,1353.0,,,,,,,,,,,,
LGA35790,Male,1009.0,,,,,,,,,,,,
LGA35800,Male,831.0,,,,,,,,,,,,
LGA36070,Male,312.0,,,,,,,,,,,,
LGA36150,Male,356.0,,,,,,,,,,,,
LGA36250,Male,77727.0,,,,,,,,,,,,
LGA36300,Male,392.0,,,,,,,,,,,,
LGA36370,Male,40486.0,,,,,,,,,,,,
LGA36510,Male,21266.0,,,,,,,,,,,,
LGA36580,Male,12650.0,,,,,,,,,,,,
LGA36630,Male,16493.0,,,,,,,,,,,,
LGA36660,Male,17856.0,,,,,,,,,,,,
LGA36720,Male,164669.0,,,,,,,,,,,,
LGA36820,Male,12951.0,,,,,,,,,,,,
LGA36910,Male,83825.0,,,,,,,,,,,,
LGA36950,Male,1710.0,,,,,,,,,,,,
LGA36960,Male,2044.0,,,,,,,,,,,,
LGA37010,Male,96211.0,,,,,,,,,,,,
LGA37300,Male,2161.0,,,,,,,,,,,,
LGA37310,Male,17162.0,,,,,,,,,,,,
LGA37340,Male,19124.0,,,,,,,,,,,,
LGA37400,Male,547.0,,,,,,,,,,,,
LGA37550,Male,475.0,,,,,,,,,,,,
LGA37570,Male,128.0,,,,,,,,,,,,
LGA37600,Male,1220.0,,,,,,,,,,,,
LGA39499,Male,7861.0,,,,,,,,,,,,
LGA39799,Male,149.0,,,,,,,,,,,,
LGA40070,Male,12770.0,,,,,,,,,,,,
LGA40120,Male,20276.0,,,,,,,,,,,,
LGA40150,Male,5136.0,,,,,,,,,,,,
LGA40220,Male,14024.0,,,,,,,,,,,,
LGA40250,Male,1067.0,,,,,,,,,,,,
LGA40310,Male,12354.0,,,,,,,,,,,,
LGA40430,Male,1328.0,,,,,,,,,,,,
LGA40520,Male,5214.0,,,,,,,,,,,,
LGA40700,Male,21989.0,,,,,,,,,,,,
LGA40910,Male,26601.0,,,,,,,,,,,,
LGA41010,Male,1778.0,,,,,,,,,,,,
LGA41060,Male,59404.0,,,,,,,,,,,,
LGA41140,Male,4531.0,,,,,,,,,,,,
LGA41190,Male,906.0,,,,,,,,,,,,
LGA41330,Male,895.0,,,,,,,,,,,,
LGA41560,Male,7453.0,,,,,,,,,,,,
LGA41750,Male,544.0,,,,,,,,,,,,
LGA41830,Male,810.0,,,,,,,,,,,,
LGA41960,Male,675.0,,,,,,,,,,,,
LGA42030,Male,12073.0,,,,,,,,,,,,
LGA42110,Male,2057.0,,,,,,,,,,,,
LGA42250,Male,4752.0,,,,,,,,,,,,
LGA42600,Male,17917.0,,,,,,,,,,,,
LGA42750,Male,2527.0,,,,,,,,,,,,
LGA43080,Male,541.0,,,,,,,,,,,,
LGA43220,Male,536.0,,,,,,,,,,,,
LGA43360,Male,1178.0,,,,,,,,,,,,
LGA43650,Male,7941.0,,,,,,,,,,,,
LGA43710,Male,3121.0,,,,,,,,,,,,
LGA43790,Male,5886.0,,,,,,,,,,,,
LGA44000,Male,45.0,,,,,,,,,,,,
LGA44060,Male,45619.0,,,,,,,,,,,,
LGA44210,Male,4859.0,,,,,,,,,,,,
LGA44340,Male,32888.0,,,,,,,,,,,,
LGA44550,Male,19092.0,,,,,,,,,,,,
LGA44620,Male,12937.0,,,,,,,,,,,,
LGA44830,Male,1448.0,,,,,,,,,,,,
LGA45040,Male,10863.0,,,,,,,,,,,,
LGA45090,Male,4513.0,,,,,,,,,,,,
LGA45120,Male,2306.0,,,,,,,,,,,,
LGA45290,Male,18070.0,,,,,,,,,,,,
LGA45340,Male,85786.0,,,,,,,,,,,,
LGA45400,Male,427.0,,,,,,,,,,,,
LGA45540,Male,820.0,,,,,,,,,,,,
LGA45680,Male,49070.0,,,,,,,,,,,,
LGA45890,Male,66049.0,,,,,,,,,,,,
LGA46090,Male,7147.0,,,,,,,,,,,,
LGA46300,Male,7072.0,,,,,,,,,,,,
LGA46450,Male,8511.0,,,,,,,,,,,,
LGA46510,Male,11125.0,,,,,,,,,,,,
LGA46670,Male,4929.0,,,,,,,,,,,,
LGA46860,Male,758.0,,,,,,,,,,,,
LGA46970,Male,2170.0,,,,,,,,,,,,
LGA47140,Male,73021.0,,,,,,,,,,,,
LGA47290,Male,1033.0,,,,,,,,,,,,
LGA47490,Male,1121.0,,,,,,,,,,,,
LGA47630,Male,3591.0,,,,,,,,,,,,
LGA47700,Male,49759.0,,,,,,,,,,,,
LGA47800,Male,2856.0,,,,,,,,,,,,
LGA47910,Male,1385.0,,,,,,,,,,,,
LGA47980,Male,18278.0,,,,,,,,,,,,
LGA48050,Male,7583.0,,,,,,,,,,,,
LGA48130,Male,3430.0,,,,,,,,,,,,
LGA48260,Male,3760.0,,,,,,,,,,,,
LGA48340,Male,6012.0,,,,,,,,,,,,
LGA48410,Male,30284.0,,,,,,,,,,,,
LGA48540,Male,10671.0,,,,,,,,,,,,
LGA48640,Male,551.0,,,,,,,,,,,,
LGA48750,Male,2901.0,,,,,,,,,,,,
LGA48830,Male,5965.0,,,,,,,,,,,,
LGA49399,Male,1734.0,,,,,,,,,,,,
LGA49499,Male,1873.0,,,,,,,,,,,,
LGA49799,Male,12.0,,,,,,,,,,,,
LGA50080,Male,19033.0,,,,,,,,,,,,
LGA50210,Male,46604.0,,,,,,,,,,,,
LGA50250,Male,4297.0,,,,,,,,,,,,
LGA50280,Male,8388.0,,,,,,,,,,,,
LGA50350,Male,7797.0,,,,,,,,,,,,
LGA50420,Male,34387.0,,,,,,,,,,,,
LGA50490,Male,21413.0,,,,,,,,,,,,
LGA50560,Male,858.0,,,,,,,,,,,,
LGA50630,Male,885.0,,,,,,,,,,,,
LGA50770,Male,917.0,,,,,,,,,,,,
LGA50840,Male,2587.0,,,,,,,,,,,,
LGA50910,Male,474.0,,,,,,,,,,,,
LGA50980,Male,8255.0,,,,,,,,,,,,
LGA51080,Male,526.0,,,,,,,,,,,,
LGA51120,Male,503.0,,,,,,,,,,,,
LGA51190,Male,16194.0,,,,,,,,,,,,
LGA51260,Male,19752.0,,,,,,,,,,,,
LGA51310,Male,14066.0,,,,,,,,,,,,
LGA51330,Male,48021.0,,,,,,,,,,,,
LGA51400,Male,8882.0,,,,,,,,,,,,
LGA51470,Male,287.0,,,,,,,,,,,,
LGA51540,Male,2732.0,,,,,,,,,,,,
LGA51610,Male,806.0,,,,,,,,,,,,
LGA51680,Male,3005.0,,,,,,,,,,,,
LGA51710,Male,1006.0,,,,,,,,,,,,
LGA51750,Male,5379.0,,,,,,,,,,,,
LGA51820,Male,58179.0,,,,,,,,,,,,
LGA51860,Male,302.0,,,,,,,,,,,,
LGA51890,Male,4468.0,,,,,,,,,,,,
LGA51960,Male,1881.0,,,,,,,,,,,,
LGA52030,Male,577.0,,,,,,,,,,,,
LGA52100,Male,503.0,,,,,,,,,,,,
LGA52170,Male,3943.0,,,,,,,,,,,,
LGA52240,Male,572.0,,,,,,,,,,,,
LGA52310,Male,470.0,,,,,,,,,,,,
LGA52380,Male,147.0,,,,,,,,,,,,
LGA52450,Male,680.0,,,,,,,,,,,,
LGA52520,Male,720.0,,,,,,,,,,,,
LGA52590,Male,1790.0,,,,,,,,,,,,
LGA52660,Male,7281.0,,,,,,,,,,,,
LGA52730,Male,3084.0,,,,,,,,,,,,
LGA52800,Male,3568.0,,,,,,,,,,,,
LGA52870,Male,3039.0,,,,,,,,,,,,
LGA52940,Male,374.0,,,,,,,,,,,,
LGA53010,Male,353.0,,,,,,,,,,,,
LGA53080,Male,372.0,,,,,,,,,,,,
LGA53150,Male,3721.0,,,,,,,,,,,,
LGA53220,Male,6256.0,,,,,,,,,,,,
LGA53290,Male,6990.0,,,,,,,,,,,,
LGA53360,Male,1613.0,,,,,,,,,,,,
LGA53430,Male,15510.0,,,,,,,,,,,,
LGA53570,Male,2914.0,,,,,,,,,,,,
LGA53640,Male,650.0,,,,,,,,,,,,
LGA53710,Male,486.0,,,,,,,,,,,,
LGA53780,Male,63485.0,,,,,,,,,,,,
LGA53800,Male,19505.0,,,,,,,,,,,,
LGA53920,Male,1788.0,,,,,,,,,,,,
LGA53990,Male,14285.0,,,,,,,,,,,,
LGA54060,Male,1831.0,,,,,,,,,,,,
LGA54130,Male,621.0,,,,,,,,,,,,
LGA54170,Male,79198.0,,,,,,,,,,,,
LGA54200,Male,29108.0,,,,,,,,,,,,
LGA54280,Male,15441.0,,,,,,,,,,,,
LGA54310,Male,12032.0,,,,,,,,,,,,
LGA54340,Male,2085.0,,,,,,,,,,,,
LGA54410,Male,584.0,,,,,,,,,,,,
LGA54480,Male,275.0,,,,,,,,,,,,
LGA54550,Male,981.0,,,,,,,,,,,,
LGA54620,Male,457.0,,,,,,,,,,,,
LGA54690,Male,201.0,,,,,,,,,,,,
LGA54760,Male,398.0,,,,,,,,,,,,
LGA54830,Male,23482.0,,,,,,,,,,,,
LGA54900,Male,680.0,,,,,,,,,,,,
LGA54970,Male,916.0,,,,,,,,,,,,
LGA55040,Male,979.0,,,,,,,,,,,,
LGA55110,Male,43372.0,,,,,,,,,,,,
LGA55180,Male,4574.0,,,,,,,,,,,,
LGA55250,Male,717.0,,,,,,,,,,,,
LGA55320,Male,49641.0,,,,,,,,,,,,
LGA55390,Male,394.0,,,,,,,,,,,,
LGA55460,Male,1603.0,,,,,,,,,,,,
LGA55530,Male,230.0,,,,,,,,,,,,
LGA55600,Male,1153.0,,,,,,,,,,,,
LGA55670,Male,333.0,,,,,,,,,,,,
LGA55740,Male,4355.0,,,,,,,,,,,,
LGA55810,Male,363.0,,,,,,,,,,,,
LGA55880,Male,244.0,,,,,,,,,,,,
LGA55950,Male,313.0,,,,,,,,,,,,
LGA56090,Male,20336.0,,,,,,,,,,,,
LGA56160,Male,49.0,,,,,,,,,,,,
LGA56230,Male,8975.0,,,,,,,,,,,,
LGA56300,Male,790.0,,,,,,,,,,,,
LGA56370,Male,415.0,,,,,,,,,,,,
LGA56460,Male,2350.0,,,,,,,,,,,,
LGA56580,Male,10920.0,,,,,,,,,,,,
LGA56620,Male,656.0,,,,,,,,,,,,
LGA56730,Male,5744.0,,,,,,,,,,,,
LGA56790,Male,1708.0,,,,,,,,,,,,
LGA56860,Male,136.0,,,,,,,,,,,,
LGA56930,Male,684.0,,,,,,,,,,,,
LGA57000,Male,390.0,,,,,,,,,,,,
LGA57080,Male,14996.0,,,,,,,,,,,,
LGA57140,Male,534.0,,,,,,,,,,,,
LGA57210,Male,2775.0,,,,,,,,,,,,
LGA57280,Male,8229.0,,,,,,,,,,,,
LGA57350,Male,459.0,,,,,,,,,,,,
LGA57420,Male,1095.0,,,,,,,,,,,,
LGA57490,Male,67085.0,,,,,,,,,,,,
LGA57630,Male,70.0,,,,,,,,,,,,
LGA57700,Male,16069.0,,,,,,,,,,,,
LGA57770,Male,520.0,,,,,,,,,,,,
LGA57840,Male,21244.0,,,,,,,,,,,,
LGA57910,Male,109870.0,,,,,,,,,,,,
LGA57980,Male,8219.0,,,,,,,,,,,,
LGA58050,Male,75992.0,,,,,,,,,,,,
LGA58190,Male,217.0,,,,,,,,,,,,
LGA58260,Male,296.0,,,,,,,,,,,,
LGA58330,Male,2370.0,,,,,,,,,,,,
LGA58400,Male,151.0,,,,,,,,,,,,
LGA58470,Male,95.0,,,,,,,,,,,,
LGA58510,Male,18416.0,,,,,,,,,,,,
LGA58540,Male,424.0,,,,,,,,,,,,
LGA58570,Male,18240.0,,,,,,,,,,,,
LGA58610,Male,888.0,,,,,,,,,,,,
LGA58680,Male,290.0,,,,,,,,,,,,
LGA58760,Male,102807.0,,,,,,,,,,,,
LGA58820,Male,2114.0,,,,,,,,,,,,
LGA58890,Male,414.0,,,,,,,,,,,,
LGA59030,Male,123.0,,,,,,,,,,,,
LGA59100,Male,366.0,,,,,,,,,,,,
